age,breeder,category,certificate,cleaned_strings,description,details,gender,gpt_dict,image_path,image_url,in_stock,length_cm,length_inches,link,multiple_fish,out_of_stock,price,sku,split,tags,tags_from_category,tags_from_title,tags_list,title,uuid,variety,source
,,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/584a271e_7”_Imported_Heisei_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-55.jpg,,,7”,https://nextdaykoi.com/product/7-imported-heisei-nishiki-5/,False,,$150.00$105.00,H0417D061511,,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,7” Imported Heisei Nishiki,584a271e,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/2a95cffd_7”_Imported_Gin_Rin_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-50.jpg,,,7”,https://nextdaykoi.com/product/7-imported-gin-rin-sanke/,False,,$150.00$105.00,H0417D061510,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,7” Imported Gin Rin Sanke,2a95cffd,,nextdaykoi
,,"['Beni Matsukawabakke', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/a3d78b8e_6.5”_Imported_Beni_Matsukawabakke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-44.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-beni-matsukawabakke/,False,,$150.00$105.00,H0417D061509,,"['Beni Matsukawabakke', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']","['Beni Matsukawabakke', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']","['Beni Matsukawabakke', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",,6.5” Imported Beni Matsukawabakke,a3d78b8e,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/930a245d_6.5”_Imported_Doitsu_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-39.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-doitsu-kujaku-2/,False,,$150.00$105.00,H0417D061508,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6.5” Imported Doitsu Kujaku,930a245d,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/5991c654_6.5”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-34.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-sanke-15/,False,,$150.00$105.00,H0417D061507,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,6.5” Imported Sanke,5991c654,,nextdaykoi
,,"['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/8bfed409_6.5”_Imported_Heisei_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-29.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kuchi-beni-heisei-nishiki/,False,,$150.00$105.00,H0417D061506,,"['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,6.5” Imported Heisei Nishiki,8bfed409,,nextdaykoi
,,"['Asagi and Shusui', ""Crystal's Featured Fish"", 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/f38ed31d_6”_Imported_Shusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-23.jpg,,,6”,https://nextdaykoi.com/product/6-imported-shusui-4/,False,,$150.00$105.00,H0417D061505,,"['Asagi and Shusui', '""Crystal\'s Featured Fish""', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']","['Asagi and Shusui', '""Crystal\'s Featured Fish""', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']","['Asagi and Shusui', '""Crystal\'s Featured Fish""', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",,6” Imported Shusui,f38ed31d,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/407c97e3_6”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-13.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kikusui-19/,False,,$150.00$105.00,H0417D061503,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kikusui,407c97e3,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/2312b89b_6”_Imported_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_06_15-3.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kohaku-8/,False,,$150.00$105.00,H0417D061501,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kohaku,2312b89b,,nextdaykoi
,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']",,,,,,,nextdaykoi_data/d31b7580_Lot_of_(5)_2.5-3”_Imported_Assorted_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_24_12-27.jpg,,,,https://nextdaykoi.com/product/lot-of-5-2-5-3-imported-assorted-oranda-3/,True,,$90.00$63.00,H0417X24B1121201,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']",,Lot of (5) 2.5-3” Imported Assorted Oranda,d31b7580,,nextdaykoi
,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']",,,,,,,nextdaykoi_data/1c4863c9_Lot_of_(4)_2.5-3”_Imported_Assorted_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_24_12-21.jpg,,,,https://nextdaykoi.com/product/lot-of-4-2-5-3-imported-assorted-oranda-4/,True,,$72.00$50.40,H0417X24B1111201,,"['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']","['EFP Goldfish Lots', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda']",,Lot of (4) 2.5-3” Imported Assorted Oranda,1c4863c9,,nextdaykoi
,,"['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",,,,,Male,,nextdaykoi_data/ea077130_5”_Imported_Male_Red_and_White_Ryukin.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_087_12-47.jpg,,,5”,https://nextdaykoi.com/product/5-imported-male-red-and-white-wakin-2/,False,,$88.00$61.60,H0417G0871208,,"['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']","['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']","['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",,5” Imported Male Red and White Ryukin,ea077130,,nextdaykoi
,,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,,,nextdaykoi_data/8fa0f507_5”_Imported_Calico_Butterfly_Tail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_087_12-39.jpg,,,5”,https://nextdaykoi.com/product/5-imported-calico-butterfly-tail-3/,False,,$88.00$61.60,H0417G0871207,,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,5” Imported Calico Butterfly Tail,8fa0f507,,nextdaykoi
,,"['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",,,,,Male,,nextdaykoi_data/471eb314_4.5”_Imported_Male_Calico_Ryukin.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_087_12-33.jpg,,,4.5”,https://nextdaykoi.com/product/4-5-imported-male-calico-ryukin/,False,,$88.00$61.60,H0417G0871206,,"['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']","['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']","['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",,4.5” Imported Male Calico Ryukin,471eb314,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,Male,,nextdaykoi_data/d230e0da_5”_Imported_Male_Red_and_White_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_087_12-21.jpg,,,5”,https://nextdaykoi.com/product/5-imported-male-red-and-white-wakin/,False,,$88.00$61.60,H0417G0871204,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,5” Imported Male Red and White Fantail,d230e0da,,nextdaykoi
,,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,,,nextdaykoi_data/e965d8ce_4”_Imported_Black_Butterfly_Tail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_087_12-9.jpg,,,4”,https://nextdaykoi.com/product/4-imported-black-butterfly-tail-4/,False,,$88.00$61.60,H0417G0871202,,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,4” Imported Black Butterfly Tail,e965d8ce,,nextdaykoi
,,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/7309d7ad_4”_Imported_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_045_12-74.jpg,,,4”,https://nextdaykoi.com/product/4-imported-hariwake-13/,False,,$44.00$30.80,H0417G0451215,,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,4” Imported Hariwake,7309d7ad,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/acd692ec_4”_Imported_Gin_Rin_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_045_12-64.jpg,,,4”,https://nextdaykoi.com/product/4-imported-gin-rin-kohaku-23/,False,,$44.00$30.80,H0417G0451213,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,4” Imported Gin Rin Kohaku,acd692ec,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/1d0553dd_4”_Imported_Kin_Kikokuryu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_045_12-59.jpg,,,4”,https://nextdaykoi.com/product/4-imported-kin-kikokuryu-3/,False,,$44.00$30.80,H0417G0451212,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,4” Imported Kin Kikokuryu,1d0553dd,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/dfaea503_3.5”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_045_12-28.jpg,,,3.5”,https://nextdaykoi.com/product/3-5-imported-sanke-16/,False,,$44.00$30.80,H0417G0451206,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,3.5” Imported Sanke,dfaea503,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,,,,,,nextdaykoi_data/498c0214_3.5”_Imported_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_045_12-13.jpg,,,3.5”,https://nextdaykoi.com/product/3-5-imported-yamato-nishiki-4/,False,,$44.00$30.80,H0417G0451203,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,3.5” Imported Yamato Nishiki,498c0214,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/42e8937a_3.5”_Imported_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_G_045_12-8.jpg,,,3.5”,https://nextdaykoi.com/product/3-5-imported-kohaku-13/,False,,$44.00$30.80,H0417G0451202,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,3.5” Imported Kohaku,42e8937a,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/be2ee4aa_7”_Imported_Orenji_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-54.jpg,,,7”,https://nextdaykoi.com/product/7-imported-orenji-matsuba-butterfly-koi-3/,False,,$145.00$101.50,HS0417D021211,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,7” Imported Orenji Matsuba Butterfly Koi,be2ee4aa,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/474043f3_6.5”_Imported_Orenji_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-43.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-orenji-ogon-butterfly-koi/,False,,$145.00$101.50,HS0417D021209,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",,6.5” Imported Orenji Ogon Butterfly Koi,474043f3,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/139febde_6.5”_Imported_Armor_Scaled_Gin_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-40.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-armor-scaled-gin-matsuba-butterfly-koi/,False,,$145.00$101.50,HS0417D021208,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,6.5” Imported Armor Scaled Gin Matsuba Butterfly Koi,139febde,,nextdaykoi
,,"['Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/d912cb7f_6.5”_Imported_Kin_Aka_Bekko_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-33.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kin-aka-bekko-butterfly-koi-2/,False,,$145.00$101.50,HS0417D021207,,"['Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,6.5” Imported Kin Aka Bekko Butterfly Koi,d912cb7f,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/db8130dd_6.5”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-28.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kujaku-butterfly-koi-9/,False,,$145.00$101.50,HS0417D021206,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6.5” Imported Kujaku Butterfly Koi,db8130dd,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/0378341d_6.5”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-23.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kin-kikokuryu-butterfly-koi-15/,False,,$145.00$101.50,HS0417D021205,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,6.5” Imported Kin Kikokuryu Butterfly Koi,0378341d,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/0a980900_6.5”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-18.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kujaku-butterfly-koi-8/,False,,$145.00$101.50,HS0417D021204,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6.5” Imported Kujaku Butterfly Koi,0a980900,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/5047d9bb_6.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-13.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-hariwake-butterfly-koi-3/,False,,$145.00$101.50,HS0417D021203,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,6.5” Imported Hariwake Butterfly Koi,5047d9bb,,nextdaykoi
,,"['Butterfly Koi', ""Crystal's Featured Fish"", 'Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",,,,,,,nextdaykoi_data/c679b881_6.5”_Imported_Kin_Hi_Utsuri_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-8.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kin-hi-utsuri-butterfly-koi-4/,False,,$145.00$101.50,HS0417D021202,,"['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']","['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']","['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",,6.5” Imported Kin Hi Utsuri Butterfly Koi,c679b881,,nextdaykoi
