image_path,tags,uuid,length,price_length,cleaned_price
nextdaykoi_data/70f9d639_6”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",70f9d639,6.0,13,145.0
nextdaykoi_data/72c9168d_6”_Imported_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",72c9168d,6.0,13,145.0
nextdaykoi_data/e357e6e5_6”_Imported_Orenji_Matsuba_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",e357e6e5,6.0,13,145.0
nextdaykoi_data/d612915f_6”_Imported_Armor_Scaled_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",d612915f,6.0,13,145.0
nextdaykoi_data/b0d1b61d_5.5”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",b0d1b61d,5.5,13,145.0
nextdaykoi_data/d5c67e60_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",d5c67e60,5.5,13,145.0
nextdaykoi_data/0b1b4214_5.5”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",0b1b4214,5.5,13,145.0
nextdaykoi_data/5a97d97b_5.5”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",5a97d97b,5.5,13,145.0
nextdaykoi_data/55c1518e_5.5”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",55c1518e,5.5,13,145.0
nextdaykoi_data/6aa03f75_5.5”_Imported_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",6aa03f75,5.5,13,145.0
nextdaykoi_data/411ef460_5.5”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",411ef460,5.5,13,145.0
nextdaykoi_data/78785563_5.5”_Imported_Kin_Hi_Utsuri_Butterfly_Koi.jpg,"['Butterfly Koi', 'Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",78785563,5.5,13,145.0
nextdaykoi_data/d21d9ebe_5.5”_Imported_Calico_Butterfly_Tail.jpg,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",d21d9ebe,5.5,13,128.0
nextdaykoi_data/71d649ff_5”_Imported_Male_Calico_Butterfly_Tail.jpg,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",71d649ff,5.0,13,128.0
nextdaykoi_data/489ff668_4.5”_Imported_Tri_Color_Butterfly_Tail.jpg,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",489ff668,4.5,13,128.0
nextdaykoi_data/5715f7be_5”_Imported_Red_and_White_Butterfly_Tail.jpg,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",5715f7be,5.0,13,128.0
nextdaykoi_data/b3214bdb_4”_Imported_Male_Calico_Butterfly_Tail.jpg,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",b3214bdb,4.0,13,128.0
nextdaykoi_data/8b3da3c4_5.5”_Imported_Male_Black_Butterfly_Tail.jpg,"['Butterfly Tail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",8b3da3c4,5.5,13,128.0
nextdaykoi_data/d8146067_3.5”_Imported_Gin_Rin_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",d8146067,3.5,12,26.4
nextdaykoi_data/dbc8fc0b_5”_Imported_Kohaku_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",dbc8fc0b,5.0,12,51.0
nextdaykoi_data/372db31f_5”_Imported_Hariwake_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",372db31f,5.0,12,51.0
nextdaykoi_data/a49b61fb_5”_Imported_Kujaku_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",a49b61fb,5.0,12,51.0
nextdaykoi_data/e3a8d27e_4.5”_Imported_Doitsu_Lemon_Hariwake_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",e3a8d27e,4.5,12,51.0
nextdaykoi_data/fa242076_4.5”_Imported_Sanke_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",fa242076,4.5,12,51.0
nextdaykoi_data/b5e8cc6b_5.5”_Imported_Tri_Color_Panda_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",b5e8cc6b,5.5,13,128.0
nextdaykoi_data/440a95c5_5”_Imported_Male_Tri_Color_Panda_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",440a95c5,5.0,13,128.0
nextdaykoi_data/e7000e52_5”_Imported_Male_Tri_Color_Panda_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",e7000e52,5.0,13,128.0
nextdaykoi_data/a525f704_5”_Imported_Tri_Color_Panda_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",a525f704,5.0,13,128.0
nextdaykoi_data/8a0c48c2_5”_Imported_Tri_Color_Panda_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",8a0c48c2,5.0,13,128.0
nextdaykoi_data/ae8e8942_5”_Imported_Male_Tri_Color_Panda_Oranda.jpg,"['""Crystal\'s Featured Fish""', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",ae8e8942,5.0,13,128.0
nextdaykoi_data/77c29ed0_4.5”_Imported_Tri_Color_Panda_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",77c29ed0,4.5,13,128.0
nextdaykoi_data/ee954281_4”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",ee954281,4.0,12,26.4
nextdaykoi_data/a819f26a_6”_Imported_Kuchi_Beni_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",a819f26a,6.0,13,145.0
nextdaykoi_data/9b074846_6”_Imported_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",9b074846,6.0,13,145.0
nextdaykoi_data/c1b06e5b_6”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",c1b06e5b,6.0,13,145.0
nextdaykoi_data/da58ad82_6”_Imported_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",da58ad82,6.0,13,145.0
nextdaykoi_data/4832c0d5_5.5”_Imported_Kohaku_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",4832c0d5,5.5,13,145.0
nextdaykoi_data/c26f67fd_5.5”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",c26f67fd,5.5,13,145.0
nextdaykoi_data/811dfb4e_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",811dfb4e,5.5,13,145.0
nextdaykoi_data/ee28c40a_5.5”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",ee28c40a,5.5,13,145.0
nextdaykoi_data/eb0c0af7_5.5”_Imported_Kikusui_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",eb0c0af7,5.5,13,145.0
nextdaykoi_data/07965164_5.5”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",07965164,5.5,13,145.0
nextdaykoi_data/ef1f5138_5.5”_Imported_Gin_Rin_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",ef1f5138,5.5,13,145.0
nextdaykoi_data/5c8249f0_6”_Imported_Lemon_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",5c8249f0,6.0,12,48.0
nextdaykoi_data/c4926a4c_5.5”_Imported_Gin_Rin_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",c4926a4c,5.5,12,48.0
nextdaykoi_data/3fed2192_5.5”_Imported_Gin_Rin_Gin_Shiro_Bekko.jpg,"['Bekko', 'Imported Koi', 'Koi', 'Shiro Bekko', 'Single Fish', 'Single Koi']",3fed2192,5.5,12,48.0
nextdaykoi_data/cb68e177_5.5”_Imported_Kujaku.jpg,"['Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",cb68e177,5.5,12,48.0
nextdaykoi_data/7f24c2e7_5.5”_Imported_Yamato_Nishiki.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",7f24c2e7,5.5,12,48.0
nextdaykoi_data/310478c7_5.5”_Imported_Gin_Rin_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",310478c7,5.5,12,48.0
nextdaykoi_data/41009ede_5.5”_Imported_Ochiba_Shigure.jpg,"['Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",41009ede,5.5,12,48.0
nextdaykoi_data/864fabe4_5”_Imported_Shusui.jpg,"['Asagi and Shusui', '""Crystal\'s Featured Fish""', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",864fabe4,5.0,12,48.0
nextdaykoi_data/bc257cd6_5”_Imported_Kohaku.jpg,"['""Crystal\'s Featured Fish""', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",bc257cd6,5.0,12,48.0
nextdaykoi_data/4872f4dc_5”_Imported_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",4872f4dc,5.0,12,48.0
nextdaykoi_data/b09b08ce_5”_Imported_Yamato_Nishiki.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",b09b08ce,5.0,12,48.0
nextdaykoi_data/5d70b5af_4”_Imported_Gin_Rin_Kohaku_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",5d70b5af,4.0,12,36.0
nextdaykoi_data/c92b01d3_4”_Imported_Kikusui_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",c92b01d3,4.0,12,36.0
nextdaykoi_data/a57fd37c_10”_Imported_Doitsu_Kin_Aka_Bekko.jpg,"['Aka Bekko', 'Bekko', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",a57fd37c,10.0,14,147.0
nextdaykoi_data/335ddd22_10”_Imported_Gin_Rin_Yamato_Nishiki.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",335ddd22,10.0,14,147.0
nextdaykoi_data/4e62abba_9”_Imported_Gin_Rin_Lemon_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",4e62abba,9.0,14,147.0
nextdaykoi_data/382daa00_9”_Imported_Kin_Kikokuryu.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",382daa00,9.0,14,147.0
nextdaykoi_data/d6abbb4b_9”_Imported_Ochiba_Shigure.jpg,"['Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",d6abbb4b,9.0,14,147.0
nextdaykoi_data/aabc2fad_7”_Imported_Gin_Matsuba.jpg,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",aabc2fad,7.0,12,57.0
nextdaykoi_data/75d7e1ca_6.5”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",75d7e1ca,6.5,12,57.0
nextdaykoi_data/79c67e5f_6.5”_Imported_Heisei_Nishiki.jpg,"['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",79c67e5f,6.5,12,57.0
nextdaykoi_data/3345251c_6.5”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",3345251c,6.5,12,57.0
nextdaykoi_data/5efba455_6.5”_Imported_Kujaku.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",5efba455,6.5,12,57.0
nextdaykoi_data/a0fb5eca_6.5”_Imported_Kohaku.jpg,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",a0fb5eca,6.5,12,57.0
nextdaykoi_data/e9ab00f6_6.5”_Imported_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",e9ab00f6,6.5,12,57.0
nextdaykoi_data/4a2ee769_5.5”_Imported_Goromo.jpg,"['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']",4a2ee769,5.5,12,57.0
nextdaykoi_data/70697138_4.5”_Imported_Red_and_White_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",70697138,4.5,12,33.6
nextdaykoi_data/acf47c2c_4”_Imported_Male_Calico_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",acf47c2c,4.0,12,33.6
nextdaykoi_data/ce65f354_3.5”_Imported_Calico_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",ce65f354,3.5,12,33.6
nextdaykoi_data/efe53b2c_3.5”_Imported_Red_and_White_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",efe53b2c,3.5,12,33.6
nextdaykoi_data/9e8e2383_5.5”_Imported_Lemon_Hariwake_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",9e8e2383,5.5,12,51.0
nextdaykoi_data/ce9fbbfe_5.5”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",ce9fbbfe,5.5,12,51.0
nextdaykoi_data/fd757db8_5”_Imported_Hariwake_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",fd757db8,5.0,12,51.0
nextdaykoi_data/3690c6af_5”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",3690c6af,5.0,12,51.0
nextdaykoi_data/8ad0325c_5”_Imported_Kohaku_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",8ad0325c,5.0,12,51.0
nextdaykoi_data/422a864d_4.5”_Imported_Gin_Rin_Kikusui_Butterfly_Koi.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",422a864d,4.5,12,51.0
nextdaykoi_data/5f3f3fcc_8”_Imported_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",5f3f3fcc,8.0,14,204.0
nextdaykoi_data/e3aa46c1_8”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",e3aa46c1,8.0,14,204.0
nextdaykoi_data/33279695_8”_Imported_Gin_Rin_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",33279695,8.0,14,204.0
nextdaykoi_data/150eca46_8”_Imported_Sanke_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",150eca46,8.0,14,204.0
nextdaykoi_data/8803ebee_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",8803ebee,8.0,14,204.0
nextdaykoi_data/83131a99_8”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",83131a99,8.0,14,204.0
nextdaykoi_data/a5eab462_8”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",a5eab462,8.0,14,204.0
nextdaykoi_data/a2facdb0_7.5”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",a2facdb0,7.5,14,204.0
nextdaykoi_data/db88c4a5_6”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",db88c4a5,6.0,13,100.0
nextdaykoi_data/86349666_5.5”_Imported_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",86349666,5.5,13,100.0
nextdaykoi_data/12b85773_5.5”_Imported_Doitsu_Kin_Aka_Bekko_Butterfly_Koi.jpg,"['Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",12b85773,5.5,13,100.0
nextdaykoi_data/3de62d4b_4”_Imported_Red_and_White_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",3de62d4b,4.0,12,39.6
nextdaykoi_data/ef25aaa3_3.5”_Imported_Calico_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",ef25aaa3,3.5,12,39.6
nextdaykoi_data/e52bc89e_3.5”_Imported_Red_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",e52bc89e,3.5,12,39.6
nextdaykoi_data/be76643f_3.5”_Imported_Male_Calico_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",be76643f,3.5,12,39.6
nextdaykoi_data/842d99f0_3.5”_Imported_Calico_Ranchu.jpg,"['""Crystal\'s Featured Fish""', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",842d99f0,3.5,12,39.6
nextdaykoi_data/d37eaba0_3.5”_Imported_Red_and_Black_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",d37eaba0,3.5,12,39.6
nextdaykoi_data/1665810e_3.5”_Imported_Calico_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",1665810e,3.5,12,39.6
nextdaykoi_data/59c4cf20_3.5”_Imported_Male_Red_Ranchu.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ranchu', 'Single Fish', 'Single Goldfish']",59c4cf20,3.5,12,39.6
nextdaykoi_data/e591ffc5_4.5”_Imported_Kujaku.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",e591ffc5,4.5,12,42.0
nextdaykoi_data/c4bfe2c8_4”_Imported_Kikusui.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",c4bfe2c8,4.0,12,42.0
nextdaykoi_data/0c8db8e7_4”_Imported_Kujaku.jpg,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",0c8db8e7,4.0,12,42.0
nextdaykoi_data/8bd0f844_4”_Imported_Gin_Rin_Sanke.jpg,"['4-5"" Koi & Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",8bd0f844,4.0,12,42.0
nextdaykoi_data/4ca93797_4”_Imported_Shusui.jpg,"['4-5"" Koi & Butterfly Koi', 'Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",4ca93797,4.0,12,42.0
nextdaykoi_data/db506d00_5.5”_Imported_Gin_Rin_Shiro_Bekko.jpg,"['Bekko', 'Imported Koi', 'Koi', 'Shiro Bekko', 'Single Fish', 'Single Koi']",db506d00,5.5,12,38.4
nextdaykoi_data/03359742_5”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",03359742,5.0,12,38.4
nextdaykoi_data/e843d594_5”_Imported_Gin_Rin_Kohaku.jpg,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",e843d594,5.0,12,38.4
nextdaykoi_data/c6b55ec3_5”_Imported_Gin_Rin_Shiro_Bekko.jpg,"['Bekko', 'Imported Koi', 'Koi', 'Shiro Bekko', 'Single Fish', 'Single Koi']",c6b55ec3,5.0,12,38.4
nextdaykoi_data/3bef07a0_4”_Imported_Male_Calico_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",3bef07a0,4.0,12,39.6
nextdaykoi_data/1af928e1_4.5”_Imported_Male_Red_and_White_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",1af928e1,4.5,12,39.6
nextdaykoi_data/fa12a32b_4”_Imported_Male_Calico_Oranda.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",fa12a32b,4.0,12,39.6
