uuid,sku,title,price,in_stock,link,description,category,tags,image_url,image_path,gpt_dict,breeder,length_inches,gender,certificate,age,multiple_fish
c1f72b8,8431676194985,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #36 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-36-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/57_0f2b1f86-1c4b-452c-8a3d-5b089a3e36fb.jpg?v=1741580588,gckoi_data/c1f72b8_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#36_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
a2ce1a2,8431677178025,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #37 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-37-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/58_f65a2f56-d451-44a0-a2ff-83a018e11aee.jpg?v=1741580643,gckoi_data/a2ce1a2_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#37_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
e30268a,8431679406249,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #38 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-38-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/59_221089c7-7d90-4acc-ad3c-f3885dd0a9d3.jpg?v=1741580743,gckoi_data/e30268a_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#38_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
bd55734,8428427509929,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #4 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-4-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/4.jpg?v=1741450851,gckoi_data/bd55734_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#4_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
19ce38a,8431682650281,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #40 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-40-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/61_eee1ea87-a1b1-4821-b5c6-c645a2981ee3.jpg?v=1741580885,gckoi_data/19ce38a_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#40_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
52d6f96,8431684321449,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #41 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-41-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/62_d8d1b827-60f9-4f6a-b3c8-ebde3e125aa9.jpg?v=1741580943,gckoi_data/52d6f96_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#41_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
08657e5,8431685533865,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #42 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-42-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/63_7db88bd3-1839-43f6-96f3-e6b12448b63a.jpg?v=1741580990,gckoi_data/08657e5_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#42_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
10127ff,8431687205033,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #43 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-43-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/68_453217ce-3eaf-46ce-85eb-41f2c5d93171.jpg?v=1741581070,gckoi_data/10127ff_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#43_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
3f6b97d,8431690252457,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #44 CERTIFICATE",360.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-44-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/69_51f27c77-9381-4b49-a119-473a3700fbbe.jpg?v=1741581203,gckoi_data/3f6b97d_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#44_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
606784d,8431691366569,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #45 CERTIFICATE",360.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-45-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/70_9fede89c-b470-4322-a606-851802b641b4.jpg?v=1741581248,gckoi_data/606784d_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#45_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
3fc7335,8431692710057,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #46 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-46-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/71_525fe0f1-53cf-4d90-ab11-c486cbe9ecaa.jpg?v=1741581388,gckoi_data/3fc7335_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#46_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
94918e9,8431693594793,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #47 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-47-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/72_38e6993e-39ba-410e-96a5-2ca24453c8c6.jpg?v=1741581351,gckoi_data/94918e9_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#47_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
11be23b,8431696806057,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #48 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-48-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/73_180b3964-fa87-469f-b902-05fcc475a7af.jpg?v=1741581507,gckoi_data/11be23b_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#48_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
214c0c1,8431699919017,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #49 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-49-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/74_d9c7cfd2-b227-46b7-a166-5b8f97d9345b.jpg?v=1741581606,gckoi_data/214c0c1_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#49_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
791cc96,8428429410473,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #5 CERTIFICATE",360.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-5-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/5.jpg?v=1741450967,gckoi_data/791cc96_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#5_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
36bddf6,8431701131433,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #50 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-50-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/77_3f92b950-267d-4f69-84f9-90d6b3966824.jpg?v=1741581670,gckoi_data/36bddf6_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#50_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
7e19cd4,8431703621801,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #52 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-52-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/39.jpg?v=1741387362,gckoi_data/7e19cd4_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#52_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
ffb2c10,8434629542057,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #53 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-53-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/81_b0bbd1d4-ce4f-4a45-9469-cabdb0ebb4ad.jpg?v=1741718669,gckoi_data/ffb2c10_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#53_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
179b20f,8434647433385,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #55 CERTIFICATE",360.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-55-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/82_61cf8227-6002-47e2-aaff-7aa5031af1b0.jpg?v=1741718932,gckoi_data/179b20f_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#55_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
42ac3d4,8434660999337,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #56 CERTIFICATE",360.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-56-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/83_c808c24e-490f-4ff2-bfb0-d914ac1ade68.jpg?v=1741719339,gckoi_data/42ac3d4_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#56_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
a0670cb,8434665390249,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #57 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-57-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/85_df3b18f7-40cf-44fc-add4-e5d307e7b1ef.jpg?v=1741899978,gckoi_data/a0670cb_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#57_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
fb35ae5,8434667520169,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #58 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-58-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/87_b2df6cb5-0e53-4a85-a084-7e315180e403.jpg?v=1741719670,gckoi_data/fb35ae5_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#58_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
b376b60,8434677547177,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #59 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-59-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/88_ca8b78b1-2aa2-48ef-af3f-1303d7f6c649.jpg?v=1741719879,gckoi_data/b376b60_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#59_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
b4d0c76,8428430164137,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #6 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-5-certificate-copy,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/6.jpg?v=1741387359,gckoi_data/b4d0c76_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#6_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
a7bc13b,8434883100841,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #60 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-60-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/89_cacfe3e2-ddc3-4d2c-ad7c-6b3db99c9fc2.jpg?v=1741727601,gckoi_data/a7bc13b_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#60_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
9ea883e,8434979831977,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #62 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-62-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/90_a5d847be-d14e-47c5-9dcd-b12ae16997a6.jpg?v=1741737025,gckoi_data/9ea883e_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#62_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
ea7480f,8434980716713,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #63 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-6-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/91_f6fe2ba2-c6dc-4163-81a2-539615f3e9b7.jpg?v=1741737378,gckoi_data/ea7480f_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#63_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
ede89cf,8434981896361,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #64 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-64-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/92_f3f5c907-3be8-418a-81e8-6920fe3383bf.jpg?v=1741737564,gckoi_data/ede89cf_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#64_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,tosai,True
4fef5d0,8434982912169,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #66 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-66certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/94_c667e6c4-c5e1-485e-b0ab-e84ae0cb69d9.jpg?v=1741737851,gckoi_data/4fef5d0_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#66_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
5741f78,8434983207081,"SAKAI FF JUMBO TOSAI 10""-14"" GROW OUT CONTEST #67 CERTIFICATE",450.0,False,https://gckoi.com/products/sakai-ff-jumbo-tosai-10-14-grow-out-contest-67-certificate,"JOIN OUR CONTEST AND WIN A TRIP TO JAPAN Read here for more detail:  Sakai Grow Out PolicyBreeder: Sakai FF with certificateSex: uncheckSize: jumbo tosai 10""-14""",,"['grow out', 'koi', 'Sakai', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/95_38ca5b65-1ea0-4f33-9a15-8af59bde1a46.jpg?v=1741737869,gckoi_data/5741f78_SAKAI_FF_JUMBO_TOSAI_10-14_GROW_OUT_CONTEST_#67_CERTIFICATE.jpg,"{'breeder': 'Sakai FF', 'length_inches': '10""-14""', 'gender': '', 'certificate': True, 'age': 'jumbo tosai', 'multiple_fish': True}",Sakai FF,"10""-14""",,True,jumbo tosai,True
